youngjames,Любитель,7,False
potterpaul,Любитель,11,False
jasonsmith,Бывалый,90,False
josephmorris,Любитель,47,False
hernandezcurtis,Опытный,1,False
heatherwood,Легенда,80,False
mitchellrice,Профессионал,41,False
rcoleman,Легенда,50,False
justin76,Просто зашел,60,False
patricia74,Просто зашел,92,False
hhanson,Любитель,79,False
brandon62,Знаток,78,False
anthony53,Любитель,16,False
mcgrathjoseph,Просто зашел,59,False
ryanpotts,Просто зашел,18,False
donna88,Опытный,84,False
sawyertammy,Легенда,0,False
lbecker,Новичок,99,False
andrewhoward,Бывалый,73,False
joshua26,Опытный,96,False
marcus23,Знаток,63,False
melaniesingh,Просто зашел,50,False
gmeyer,Профессионал,6,False
ronnieadams,Любитель,91,False
perezrobert,Бывалый,59,False
collinskim,Профессионал,32,False
barnesbrian,Новичок,12,False
glewis,Бывалый,15,False
anagibson,Просто зашел,69,False
millerthomas,Бывалый,18,False
jmitchell,Просто зашел,4,False
jennifer71,Легенда,33,False
eolson,Опытный,39,False
rachelle,Новичок,69,False
ryanwallace,Просто зашел,81,False
jacksondeborah,Новичок,97,False
ggarrett,Профессионал,67,False
michael42,Профессионал,67,False
kirkjoseph,Опытный,63,False
paul10,Новичок,15,False
jacksonamanda,Бывалый,87,False
kyle15,Новичок,11,False
ibruce,Любитель,3,False
virginiabeck,Профессионал,73,False
imitchell,Любитель,33,False
lvillegas,Новичок,1,False
julielara,Любитель,58,False
melissa72,Бывалый,81,False
danny07,Новичок,62,False
robertlewis,Знаток,66,False
sara97,Любитель,90,False
wsimmons,Новичок,69,False
heather64,Опытный,15,False
joshua45,Просто зашел,15,False
lynn99,Знаток,29,False
levictoria,Новичок,15,False
garciadouglas,Опытный,75,False
rvaughn,Легенда,59,False
pmoore,Просто зашел,41,False
christopher78,Знаток,2,False
greenbelinda,Опытный,69,False
lmarsh,Профессионал,23,False
bethcole,Знаток,74,False
matthewdunlap,Просто зашел,17,False
benderzoe,Любитель,72,False
rhudson,Бывалый,49,False
matthewbaird,Новичок,22,False
sonyamora,Профессионал,81,False
james24,Любитель,72,False
ialvarez,Знаток,23,False
charles96,Профессионал,6,False
sherry53,Профессионал,20,False
oedwards,Легенда,74,False
ryan76,Новичок,57,False
joelwilcox,Новичок,50,False
mark99,Любитель,2,False
youngmitchell,Знаток,68,False
rhodesjulie,Опытный,70,False
harrisonjoseph,Просто зашел,29,False
sarahwalsh,Просто зашел,6,False
ldelgado,Просто зашел,14,False
rachel78,Опытный,24,False
rosborn,Любитель,76,False
yrussell,Бывалый,33,False
christine29,Бывалый,40,False
luis44,Профессионал,5,False
rebecca06,Любитель,63,False
tylersmith,Легенда,87,False
austingoodwin,Легенда,11,False
mccallkatherine,Любитель,0,False
vincentlawson,Просто зашел,22,False
wadejoseph,Профессионал,90,False
ymorgan,Профессионал,82,False
vanessa12,Знаток,53,False
andrew93,Новичок,52,False
stephenmontgomery,Любитель,85,False
cgriffin,Легенда,87,False
singletonsharon,Любитель,52,False
hcampbell,Легенда,2,False
yangamanda,Профессионал,64,False
nguyenandrew,Просто зашел,100,False
ibarradavid,Профессионал,12,False
donna95,Просто зашел,2,False
alexandra57,Легенда,57,False
joanna97,Легенда,31,False
woodangela,Легенда,94,False
sherry63,Бывалый,1,False
kristenhensley,Профессионал,77,False
barnesleslie,Опытный,56,False
tony40,Профессионал,59,False
wagnercharles,Легенда,20,False
jason85,Любитель,75,False
cmoses,Легенда,25,False
hernandezemily,Легенда,63,False
bschultz,Опытный,9,False
xramirez,Легенда,24,False
joe89,Знаток,46,False
sarahbird,Бывалый,90,False
emily44,Новичок,87,False
chad93,Новичок,43,False
john92,Новичок,11,False
jefferywoods,Бывалый,55,False
crawfordjames,Легенда,93,False
perrytony,Любитель,46,False
ccook,Просто зашел,78,False
rebeccahamilton,Профессионал,77,False
dwayneroth,Знаток,26,False
mcbridekristine,Профессионал,24,False
zwashington,Просто зашел,98,False
michaellopez,Бывалый,17,False
ckim,Любитель,9,False
hollyedwards,Любитель,53,False
gilbertkaren,Любитель,69,False
monicamiller,Просто зашел,45,False
kellydean,Легенда,28,False
stephen74,Легенда,35,False
yolanda97,Любитель,52,False
slewis,Знаток,77,False
bpatterson,Любитель,64,False
thomassimmons,Любитель,30,False
cindy73,Новичок,91,False
gjenkins,Знаток,95,False
jmaxwell,Любитель,60,False
johnhayes,Новичок,56,False
taylordennis,Новичок,92,False
joshua44,Знаток,84,False
ambermyers,Любитель,1,False
warrenmelissa,Знаток,22,False
gbenson,Опытный,59,False
brittanythomas,Любитель,76,False
joycedestiny,Знаток,7,False
rkey,Опытный,15,False
chad83,Опытный,23,False
pughmark,Просто зашел,2,False
thomascollins,Бывалый,88,False
gilmoremegan,Новичок,45,False
dianagregory,Новичок,50,False
jessemorris,Любитель,63,False
guerrasarah,Любитель,68,False
alexandria14,Профессионал,93,False
gregory78,Любитель,69,False
morrisonashley,Легенда,97,False
mitchellmark,Любитель,68,False
karengreen,Любитель,93,False
hklein,Бывалый,88,False
rclay,Любитель,53,False
martinezmeghan,Новичок,1,False
muellerrenee,Любитель,62,False
thompsonjohnny,Опытный,84,False
victorlittle,Профессионал,99,False
johnsonmelissa,Опытный,82,False
katie48,Любитель,83,False
dawnchambers,Бывалый,98,False
diane65,Любитель,34,False
rachelgarcia,Любитель,23,False
fosterruben,Новичок,56,False
joannaibarra,Новичок,47,False
amyhill,Опытный,93,False
latasha27,Бывалый,3,False
ttaylor,Просто зашел,61,False
davidcook,Новичок,58,False
valerie29,Новичок,21,False
natalieayala,Бывалый,9,False
jamie59,Знаток,84,False
gdaugherty,Просто зашел,17,False
cgrant,Любитель,66,False
newmanrichard,Просто зашел,37,False
qharris,Знаток,96,False
lopezcassidy,Легенда,22,False
parkkevin,Бывалый,11,False
lewisjason,Любитель,88,False
maynardjocelyn,Новичок,12,False
isabellaadkins,Просто зашел,28,False
laura87,Профессионал,78,False
vrose,Новичок,20,False
ashley55,Знаток,61,False
stricklandkiara,Бывалый,53,False
gregorybarrett,Любитель,67,False
christina92,Опытный,50,False
olopez,Знаток,99,False
bridgetwalker,Легенда,97,False
martinezvirginia,Просто зашел,71,False
amy19,Новичок,34,False
christopher49,Просто зашел,59,False
belindadennis,Опытный,31,False
bford,Знаток,15,False
stonetracy,Знаток,3,False
sonia91,Легенда,54,False
fredericksmith,Просто зашел,89,False
lori42,Бывалый,3,False
dklein,Знаток,50,False
cookdenise,Знаток,30,False
clarkstephen,Опытный,10,False
victor52,Опытный,85,False
ashleyharrell,Знаток,27,False
brandon58,Легенда,34,False
uford,Просто зашел,23,False
sheliamyers,Любитель,83,False
walshderrick,Легенда,89,False
lturner,Бывалый,47,False
tsellers,Просто зашел,47,False
oconnorkelly,Опытный,100,False
reedashley,Легенда,7,False
sonyafisher,Просто зашел,60,False
vnorman,Бывалый,67,False
courtneyjones,Любитель,98,False
erik03,Новичок,26,False
gina45,Опытный,36,False
deborah32,Новичок,36,False
stevenschristopher,Просто зашел,42,False
oscar14,Легенда,53,False
ricechristine,Любитель,34,False
brenda44,Новичок,63,False
mario34,Любитель,83,False
orodriguez,Любитель,8,False
brewerryan,Профессионал,98,False
jacquelineweaver,Просто зашел,35,False
carpentersophia,Профессионал,15,False
josemoreno,Знаток,59,False
matthew44,Легенда,29,False
gdavis,Просто зашел,82,False
zmoore,Опытный,48,False
jjackson,Любитель,46,False
jasonjackson,Новичок,40,False
afisher,Профессионал,99,False
christopherroth,Новичок,29,False
wongjohn,Новичок,72,False
lramos,Просто зашел,26,False
rowetimothy,Профессионал,26,False
christina76,Просто зашел,39,False
jennifer26,Просто зашел,15,False
mossrachael,Новичок,78,False
heatherhughes,Опытный,58,False
moralesnicholas,Бывалый,16,False
monicaberry,Бывалый,55,False
smithstephen,Бывалый,50,False
courtney87,Опытный,55,False
russellmoss,Новичок,60,False
ruth49,Опытный,31,False
uhawkins,Профессионал,91,False
jorgerollins,Легенда,92,False
awilson,Опытный,23,False
melaniematthews,Профессионал,66,False
erin49,Легенда,38,False
joshua97,Профессионал,46,False
tadams,Любитель,17,False
ryansparks,Профессионал,64,False
parkerkyle,Знаток,10,False
russelleric,Легенда,64,False
phillipsjohn,Легенда,26,False
wbaker,Любитель,86,False
brittney35,Бывалый,6,False
alexander55,Легенда,61,False
daniel12,Легенда,31,False
pamela49,Бывалый,18,False
abruce,Любитель,77,False
james69,Знаток,8,False
uharris,Любитель,80,False
phillip29,Просто зашел,9,False
davethomas,Просто зашел,12,False
hbrown,Профессионал,87,False
gail37,Легенда,55,False
melanie82,Просто зашел,57,False
mday,Профессионал,51,False
dfrost,Опытный,78,False
wardkristy,Опытный,30,False
brianna62,Легенда,93,False
kendra10,Бывалый,63,False
elizabeth79,Опытный,20,False
guzmanrobert,Профессионал,26,False
angelareed,Новичок,67,False
munozjoshua,Новичок,76,False
patrickwilliams,Новичок,33,False
timothy70,Новичок,95,False
ballardbrandon,Новичок,14,False
lbarton,Новичок,75,False
nichole33,Просто зашел,31,False
unelson,Легенда,13,False
christophervega,Любитель,10,False
sferguson,Бывалый,12,False
adavidson,Профессионал,4,False
scottmark,Опытный,35,False
epena,Просто зашел,44,False
jramos,Любитель,67,False
kevin84,Новичок,71,False
kimberly09,Любитель,15,False
mark21,Опытный,71,False
hickskerri,Новичок,33,False
taylorpeter,Профессионал,49,False
davidjensen,Знаток,17,False
taylordesiree,Любитель,92,False
velasqueztyler,Легенда,92,False
davenporttracy,Новичок,10,False
simmonskristi,Легенда,49,False
butlerkelly,Знаток,99,False
heather43,Опытный,40,False
jasonmendez,Легенда,94,False
kingdonald,Легенда,31,False
mallorybowers,Любитель,70,False
anthonygentry,Просто зашел,60,False
christopherkhan,Знаток,4,False
michaelbraun,Знаток,40,False
hillbrittany,Новичок,29,False
ashleyhull,Просто зашел,26,False
yvargas,Бывалый,49,False
jesusmartinez,Легенда,25,False
patrick38,Опытный,94,False
kingangel,Профессионал,30,False
rodgersdanielle,Профессионал,87,False
yburke,Профессионал,79,False
qgonzalez,Профессионал,41,False
drewyoder,Легенда,53,False
apatrick,Знаток,83,False
ellisryan,Опытный,36,False
kathryn05,Профессионал,18,False
brettsmith,Легенда,49,False
richard08,Новичок,45,False
jonathan53,Знаток,96,False
cassierichards,Знаток,49,False
sandygentry,Опытный,2,False
aaronmartin,Опытный,29,False
vblair,Новичок,83,False
wellssusan,Профессионал,19,False
kimyoung,Опытный,24,False
elizabeth76,Просто зашел,38,False
jayduncan,Любитель,76,False
clarkjason,Бывалый,71,False
frankcarey,Профессионал,22,False
adam60,Новичок,13,False
michealramirez,Профессионал,66,False
sdickson,Просто зашел,84,False
marynorman,Знаток,41,False
smithsydney,Любитель,7,False
perezkimberly,Опытный,44,False
rebecca72,Новичок,72,False
hmoore,Бывалый,27,False
samanthavalenzuela,Любитель,72,False
oscarparrish,Новичок,45,False
bhansen,Легенда,54,False
nathan65,Бывалый,54,False
perezmarc,Знаток,23,False
medinaalexander,Профессионал,64,False
jeanette68,Бывалый,43,False
shughes,Бывалый,80,False
michaelmendoza,Просто зашел,2,False
karenneal,Бывалый,18,False
carrie83,Знаток,47,False
mike63,Просто зашел,50,False
evan88,Опытный,35,False
scott90,Любитель,78,False
barrbrenda,Бывалый,2,False
qwright,Профессионал,92,False
kevin76,Любитель,40,False
leemorgan,Бывалый,87,False
butlerjames,Просто зашел,54,False
olewis,Любитель,92,False
joyceamy,Опытный,57,False
grahamjonathan,Легенда,15,False
hilllindsey,Любитель,69,False
terri55,Легенда,6,False
hortiz,Профессионал,96,False
klee,Бывалый,33,False
tonyadavis,Легенда,33,False
martinmarie,Просто зашел,22,False
kristenlee,Любитель,33,False
petersonjohn,Легенда,34,False
amy58,Опытный,50,False
richardsonjennifer,Бывалый,1,False
scottalbert,Любитель,75,False
elizabeth56,Бывалый,7,False
petergill,Опытный,66,False
wesleywhite,Знаток,3,False
paynerobert,Легенда,22,False
xmoore,Новичок,15,False
connie32,Новичок,15,False
austinstrickland,Знаток,95,False
ugibson,Новичок,19,False
alansmith,Профессионал,13,False
greg91,Опытный,17,False
meghanlee,Любитель,52,False
michael35,Легенда,80,False
matthew00,Бывалый,36,False
drodriguez,Опытный,40,False
john32,Знаток,78,False
davidgreer,Легенда,0,False
pgomez,Опытный,13,False
gardneramy,Бывалый,14,False
qjohnston,Бывалый,74,False
kristina14,Новичок,49,False
sdavis,Профессионал,47,False
lindaodonnell,Профессионал,80,False
zweeks,Легенда,85,False
marcoanderson,Опытный,49,False
chartman,Профессионал,1,False
hoodchristopher,Опытный,42,False
leviwilliams,Профессионал,1,False
erika85,Просто зашел,74,False
joshuajohns,Любитель,28,False
efoster,Новичок,98,False
aburke,Просто зашел,22,False
emily98,Легенда,33,False
rossdustin,Новичок,15,False
debragonzalez,Опытный,79,False
michael75,Опытный,68,False
djohnson,Просто зашел,93,False
jessica36,Знаток,40,False
williamsalison,Легенда,53,False
stevenstara,Бывалый,25,False
hannahhill,Любитель,76,False
troy37,Легенда,94,False
vicki15,Легенда,64,False
cdennis,Любитель,10,False
sandraroberts,Просто зашел,85,False
ynichols,Знаток,75,False
greenmichael,Просто зашел,50,False
imartinez,Легенда,9,False
nwall,Опытный,68,False
tbolton,Любитель,23,False
davisbrandon,Опытный,11,False
jessejohnson,Знаток,90,False
eric82,Знаток,24,False
pricejames,Знаток,2,False
keyallen,Новичок,6,False
wattslogan,Опытный,34,False
joyschultz,Знаток,41,False
morrisondaniel,Любитель,39,False
david46,Знаток,28,False
maryrios,Новичок,37,False
john42,Профессионал,40,False
christopherwalls,Просто зашел,21,False
downsglenda,Профессионал,41,False
sharonvega,Профессионал,5,False
hfox,Просто зашел,77,False
fwilliamson,Профессионал,70,False
dbradley,Бывалый,56,False
xdavis,Любитель,99,False
kthomas,Знаток,17,False
burgessgregory,Любитель,97,False
pjones,Опытный,48,False
anthonymullins,Новичок,57,False
davilamichael,Любитель,5,False
gomezkayla,Бывалый,38,False
ritaberg,Бывалый,55,False
joshua30,Бывалый,44,False
browncarla,Опытный,94,False
lproctor,Профессионал,21,False
levimcintyre,Новичок,32,False
markskevin,Просто зашел,1,False
paulaharrington,Профессионал,45,False
ritterkatie,Просто зашел,84,False
kennethsnyder,Профессионал,57,False
nnoble,Легенда,3,False
stephen51,Просто зашел,38,False
lfox,Легенда,51,False
gsanders,Бывалый,85,False
jrose,Просто зашел,43,False
matajeffrey,Знаток,32,False
sheltontracey,Бывалый,39,False
jpayne,Просто зашел,47,False
wfoster,Профессионал,11,False
simpsondavid,Новичок,93,False
johnnyjohnson,Опытный,4,False
tammy10,Опытный,77,False
cavery,Бывалый,99,False
hbishop,Бывалый,30,False
lemichelle,Бывалый,67,False
alexanderlee,Просто зашел,29,False
carrie32,Новичок,50,False
ocasey,Знаток,66,False
colliermary,Любитель,88,False
dwilliams,Бывалый,79,False
andreaharris,Просто зашел,10,False
diana81,Профессионал,17,False
marklamb,Знаток,30,False
atkinsdavid,Новичок,49,False
ecollins,Новичок,20,False
karen14,Легенда,81,False
acompton,Просто зашел,14,False
angela93,Знаток,93,False
oramirez,Любитель,89,False
coxbrittany,Любитель,0,False
craigdyer,Легенда,29,False
wwong,Знаток,68,False
joshua07,Любитель,46,False
rdalton,Бывалый,94,False
charleslopez,Бывалый,97,False
jacobwilson,Просто зашел,62,False
yyoung,Бывалый,24,False
pattonmelanie,Профессионал,57,False
zmorgan,Профессионал,79,False
yalexander,Просто зашел,37,False
jferguson,Новичок,20,False
pateljustin,Профессионал,9,False
melissa50,Профессионал,5,False
breanna56,Просто зашел,11,False
kyle97,Бывалый,15,False
jacksonbrittany,Бывалый,24,False
ucampbell,Просто зашел,91,False
thompsonchristopher,Знаток,87,False
cheryl96,Легенда,10,False
deanna33,Бывалый,31,False
adamsmith,Опытный,48,False
carl80,Знаток,1,False
tammie40,Новичок,38,False
josephperez,Профессионал,73,False
angela39,Любитель,63,False
barbaramendoza,Просто зашел,96,False
mcmillanconnor,Просто зашел,52,False
nicholas63,Профессионал,34,False
wilsonjason,Бывалый,43,False
grant59,Новичок,33,False
carriecox,Профессионал,23,False
brandon26,Бывалый,5,False
carolyncarter,Профессионал,98,False
gparker,Знаток,28,False
andrewskelly,Просто зашел,72,False
lauren69,Новичок,40,False
sarahmartin,Легенда,55,False
james82,Знаток,58,False
lunamelissa,Бывалый,26,False
amanda46,Просто зашел,26,False
cgray,Профессионал,6,False
holtmichelle,Опытный,30,False
amorgan,Новичок,84,False
smithgeorge,Знаток,39,False
peterstimothy,Новичок,78,False
fostermichael,Знаток,53,False
navarropatricia,Знаток,1,False
georgebrewer,Новичок,93,False
jordanconner,Любитель,69,False
wbennett,Профессионал,29,False
robert37,Новичок,20,False
annrivers,Опытный,46,False
william20,Профессионал,41,False
richardslisa,Опытный,15,False
christine00,Бывалый,91,False
boonedavid,Легенда,41,False
weisslee,Новичок,47,False
roger87,Бывалый,14,False
brookscody,Просто зашел,40,False
simonjared,Новичок,0,False
whitney29,Легенда,66,False
jeffreyhurst,Новичок,15,False
rushmichael,Просто зашел,32,False
ashleyfox,Легенда,93,False
dthornton,Профессионал,91,False
erin90,Новичок,47,False
heather33,Профессионал,60,False
carriewalker,Опытный,1,False
keithbrown,Новичок,5,False
dominickane,Легенда,7,False
qbrown,Легенда,88,False
michellemendez,Легенда,4,False
dparker,Новичок,11,False
winterschristine,Новичок,68,False
ggallagher,Просто зашел,38,False
ihill,Новичок,28,False
troy81,Просто зашел,84,False
psoto,Легенда,78,False
jeanettemcbride,Просто зашел,93,False
kristine42,Знаток,39,False
james32,Профессионал,100,False
pblanchard,Опытный,16,False
rhonda96,Профессионал,53,False
lalexander,Легенда,47,False
reginald14,Опытный,40,False
andersonjacqueline,Опытный,91,False
bryancross,Новичок,34,False
michaelsmith,Бывалый,43,False
joshuacarlson,Просто зашел,64,False
gcampbell,Бывалый,55,False
larrygarza,Любитель,42,False
cooperelizabeth,Опытный,11,False
albertrogers,Любитель,92,False
sarah20,Знаток,1,False
jasonroberts,Опытный,100,False
hkirby,Новичок,84,False
angela23,Легенда,44,False
gutierrezchristopher,Профессионал,18,False
scooper,Бывалый,68,False
justinarias,Любитель,60,False
oliverhenry,Бывалый,61,False
joshuaarellano,Профессионал,92,False
caseyaguilar,Опытный,17,False
steven71,Бывалый,36,False
timothywilliams,Профессионал,35,False
connerkrystal,Знаток,99,False
uavila,Знаток,91,False
wilsonbeth,Легенда,44,False
shelia84,Знаток,38,False
xmatthews,Профессионал,93,False
mdavis,Просто зашел,19,False
lisaramirez,Легенда,42,False
kylefernandez,Опытный,26,False
rivastara,Любитель,67,False
jamesmorales,Опытный,20,False
vcampbell,Опытный,19,False
graybrandon,Знаток,60,False
joelmeyer,Просто зашел,3,False
joycehall,Опытный,27,False
boothmike,Знаток,83,False
sarahchandler,Любитель,57,False
joycenavarro,Опытный,12,False
tiffanymorales,Бывалый,21,False
fwillis,Новичок,78,False
danielrichardson,Бывалый,46,False
nicoleburns,Просто зашел,28,False
cherylchen,Знаток,23,False
ronaldcollins,Просто зашел,71,False
mariawashington,Новичок,13,False
rthompson,Новичок,50,False
travissmith,Опытный,48,False
stevenaustin,Знаток,2,False
ehawkins,Просто зашел,39,False
ssimpson,Опытный,81,False
alisonestrada,Просто зашел,35,False
jacquelinechandler,Легенда,32,False
irubio,Новичок,82,False
jdixon,Легенда,78,False
danieladams,Бывалый,66,False
mariabell,Знаток,78,False
matthewgonzalez,Новичок,74,False
sotomelissa,Опытный,44,False
richardperkins,Любитель,93,False
samanthapatterson,Знаток,30,False
michael04,Просто зашел,94,False
bryantkatelyn,Просто зашел,20,False
alexanderandrew,Любитель,92,False
kimberlyeaton,Знаток,33,False
lanthony,Любитель,91,False
becklisa,Любитель,5,False
jbrennan,Знаток,29,False
nhunter,Опытный,43,False
billylamb,Легенда,86,False
aguilarbrenda,Просто зашел,86,False
hickstimothy,Профессионал,97,False
williamsmaria,Любитель,58,False
garrettmaynard,Новичок,12,False
wboone,Любитель,4,False
michelle92,Профессионал,78,False
samantha27,Опытный,60,False
brittanyramos,Опытный,45,False
riosdawn,Новичок,33,False
jewing,Опытный,27,False
kara43,Любитель,20,False
christyhernandez,Опытный,26,False
sdavis,Бывалый,86,False
pauladurham,Новичок,69,False
nicole21,Любитель,71,False
laura68,Профессионал,17,False
mccoysabrina,Опытный,62,False
jenniferthompson,Любитель,28,False
ojacobson,Бывалый,99,False
scott21,Бывалый,100,False
eturner,Новичок,3,False
griffinmonica,Опытный,63,False
timothywood,Легенда,2,False
ljones,Бывалый,26,False
jerome78,Новичок,87,False
leslieatkins,Просто зашел,78,False
cfrederick,Любитель,9,False
randywalton,Бывалый,59,False
uclark,Бывалый,5,False
roypope,Бывалый,72,False
ellisonpaul,Опытный,60,False
colemaneric,Опытный,93,False
amberlewis,Любитель,73,False
melissa72,Знаток,90,False
jasonanderson,Бывалый,17,False
daniel51,Знаток,70,False
kelleykelsey,Любитель,33,False
ricardomontgomery,Опытный,36,False
brownsamantha,Опытный,25,False
harriserin,Любитель,57,False
timothybriggs,Легенда,36,False
april40,Любитель,21,False
cobbronnie,Знаток,37,False
anthony16,Легенда,97,False
kyle80,Профессионал,100,False
kurtlewis,Бывалый,72,False
harrisanna,Бывалый,80,False
dustin91,Знаток,45,False
rhonda87,Новичок,9,False
moonbarbara,Опытный,36,False
kevinstevenson,Профессионал,20,False
bboyle,Знаток,21,False
nward,Легенда,76,False
joe31,Бывалый,77,False
kaitlyn45,Любитель,57,False
hharper,Легенда,83,False
dominicmann,Новичок,61,False
kenneth11,Профессионал,59,False
courtneykennedy,Знаток,76,False
khanedward,Просто зашел,37,False
shirley34,Бывалый,40,False
juliaglass,Легенда,19,False
michaelperez,Легенда,4,False
allison58,Знаток,26,False
chrisgreen,Легенда,1,False
josephmartinez,Легенда,42,False
deborah32,Просто зашел,4,False
morgan15,Любитель,14,False
tylersteve,Знаток,46,False
aaron53,Профессионал,80,False
mboyd,Опытный,43,False
betty68,Просто зашел,83,False
hutchinsoncindy,Опытный,62,False
adamstravis,Легенда,35,False
faith47,Легенда,52,False
brooksshaun,Просто зашел,18,False
fsellers,Бывалый,14,False
juliaball,Новичок,29,False
amandalamb,Бывалый,68,False
samantha95,Опытный,57,False
nbradley,Профессионал,39,False
jorge48,Любитель,25,False
matthewbenton,Бывалый,8,False
vshea,Легенда,51,False
williammoreno,Любитель,1,False
paulross,Легенда,17,False
brooke80,Бывалый,46,False
russellpatterson,Знаток,44,False
hmonroe,Новичок,13,False
dustin49,Опытный,57,False
dunnsandra,Опытный,18,False
bdudley,Новичок,32,False
donnanelson,Любитель,56,False
dunlappamela,Любитель,4,False
ashley80,Опытный,21,False
simpsontina,Профессионал,52,False
millerjamie,Опытный,24,False
valerielopez,Бывалый,76,False
williamwatson,Профессионал,0,False
madeline90,Просто зашел,38,False
brian46,Новичок,98,False
elliottbelinda,Новичок,95,False
stephen30,Новичок,4,False
nkelley,Бывалый,14,False
ncontreras,Легенда,93,False
james18,Опытный,86,False
diane02,Любитель,3,False
hannahmoran,Просто зашел,12,False
westsarah,Бывалый,67,False
gabriel93,Знаток,49,False
mcculloughtammy,Бывалый,19,False
hurstjose,Любитель,59,False
gadams,Опытный,42,False
melody38,Бывалый,89,False
rwood,Легенда,84,False
kristy75,Бывалый,7,False
nwarren,Любитель,45,False
tbradley,Знаток,25,False
pagepatrick,Легенда,40,False
hsteele,Просто зашел,14,False
austinkathryn,Просто зашел,94,False
hughesryan,Знаток,69,False
williamskaren,Знаток,17,False
hspears,Бывалый,31,False
wprice,Профессионал,29,False
johncox,Бывалый,63,False
georgemedina,Просто зашел,36,False
alexischapman,Знаток,41,False
jessica75,Новичок,30,False
michael90,Легенда,13,False
wmorris,Бывалый,23,False
davisjack,Знаток,80,False
amy52,Профессионал,47,False
jameskelly,Легенда,93,False
dreeves,Бывалый,91,False
lliu,Опытный,59,False
emiller,Любитель,85,False
joeljones,Знаток,79,False
mccormickkatherine,Бывалый,7,False
stephanie87,Профессионал,19,False
susanadams,Опытный,42,False
kenneth82,Любитель,26,False
kristin77,Новичок,50,False
lisa87,Просто зашел,98,False
bushellen,Профессионал,72,False
qcoleman,Профессионал,96,False
norman73,Знаток,33,False
kolson,Бывалый,83,False
william28,Бывалый,46,False
jbean,Знаток,42,False
dmurray,Профессионал,51,False
stephensanthony,Любитель,48,False
johnsonkrystal,Легенда,6,False
cassandranoble,Легенда,86,False
thaley,Легенда,99,False
samantha90,Профессионал,5,False
jessejordan,Профессионал,79,False
victorhernandez,Опытный,31,False
xgeorge,Профессионал,41,False
wgarrett,Любитель,38,False
aaronrichmond,Новичок,14,False
juan39,Просто зашел,55,False
pglenn,Легенда,64,False
lhall,Легенда,82,False
rthompson,Профессионал,43,False
richardwilson,Просто зашел,61,False
michelleharmon,Бывалый,43,False
dawn47,Опытный,66,False
powelljesus,Знаток,74,False
anthony97,Новичок,33,False
ifrank,Новичок,68,False
julia46,Любитель,72,False
kmcclure,Профессионал,7,False
manuelweber,Новичок,23,False
lle,Легенда,1,False
brittany43,Любитель,83,False
daisy20,Опытный,43,False
kthomas,Просто зашел,33,False
lindahunter,Любитель,23,False
russoshane,Легенда,32,False
joshuafreeman,Любитель,31,False
scottjohnathan,Просто зашел,47,False
adkinspaige,Бывалый,78,False
amygonzalez,Бывалый,89,False
nreyes,Любитель,23,False
cynthiabyrd,Просто зашел,1,False
howardbrenda,Бывалый,20,False
katherinejenkins,Любитель,22,False
snowstephanie,Новичок,60,False
briana79,Профессионал,99,False
nbuckley,Любитель,54,False
loliver,Просто зашел,85,False
dbowen,Просто зашел,42,False
jennifer42,Бывалый,95,False
flewis,Новичок,99,False
crystal77,Знаток,23,False
jmiller,Профессионал,0,False
kimberly12,Опытный,32,False
stevenhampton,Легенда,21,False
ojohnson,Новичок,15,False
egraham,Опытный,26,False
ronaldsmith,Опытный,99,False
gstrong,Новичок,42,False
joshuanelson,Знаток,61,False
jonathan21,Любитель,38,False
amandagates,Новичок,39,False
smithraymond,Легенда,30,False
gdickerson,Знаток,52,False
hwilson,Профессионал,91,False
terri75,Любитель,63,False
amber39,Знаток,25,False
bbanks,Знаток,7,False
eric53,Любитель,96,False
robertbyrd,Легенда,62,False
lbutler,Легенда,25,False
calvinrobinson,Бывалый,59,False
jwatson,Опытный,68,False
bhernandez,Бывалый,53,False
amy55,Новичок,88,False
stephanie62,Просто зашел,41,False
danathomas,Знаток,84,False
dstein,Бывалый,32,False
rbell,Знаток,21,False
johnburke,Знаток,22,False
bhawkins,Любитель,89,False
plewis,Знаток,69,False
michael98,Знаток,43,False
christopherschmidt,Профессионал,22,False
hensonadam,Знаток,13,False
rasmussenjessica,Любитель,17,False
bmccoy,Знаток,58,False
kellystephens,Новичок,97,False
brittany83,Опытный,97,False
bucknicholas,Новичок,45,False
veronicalittle,Профессионал,58,False
victoria40,Легенда,69,False
jacksondiana,Любитель,19,False
prestongregory,Опытный,27,False
ann11,Любитель,12,False
timothy21,Легенда,50,False
cenglish,Опытный,96,False
matthewbridges,Бывалый,33,False
bauerandrew,Опытный,47,False
kimberly87,Бывалый,32,False
lauraroth,Профессионал,66,False
nicholsonvalerie,Новичок,78,False
arichards,Новичок,89,False
chamilton,Новичок,30,False
stephanie65,Профессионал,87,False
brownfrank,Любитель,15,False
saragordon,Любитель,10,False
bartonwillie,Любитель,57,False
jessicabanks,Легенда,64,False
clarkheather,Профессионал,40,False
bmatthews,Легенда,1,False
angelanguyen,Новичок,9,False
jamie85,Любитель,38,False
chad32,Бывалый,34,False
shermantimothy,Профессионал,41,False
victoriaanderson,Любитель,46,False
greenwilliam,Бывалый,3,False
lawrence60,Опытный,25,False
calvin53,Легенда,5,False
fhall,Профессионал,25,False
christopher19,Опытный,91,False
